relationship.start,relationship.end,end.identity,end.properties.name
8182,16,16,Thriller
8183,10,10,Drama
8183,23,23,Horror
8183,16,16,Thriller
8184,49,49,Documentary
8185,49,49,Documentary
8186,13,13,Action
8186,16,16,Thriller
8186,33,33,Mystery
8186,14,14,Crime
8187,49,49,Documentary
8188,51,51,IMAX
8188,37,37,Sci-Fi
8188,10,10,Drama
8189,13,13,Action
8189,6,6,Fantasy
8189,49,49,Documentary
8189,4,4,Comedy
8189,1,1,Adventure
8190,49,49,Documentary
8191,56,56,War
8191,10,10,Drama
8192,13,13,Action
8192,4,4,Comedy
8193,10,10,Drama
8193,4,4,Comedy
8194,14,14,Crime
8194,10,10,Drama
8194,16,16,Thriller
8195,49,49,Documentary
8196,10,10,Drama
8197,10,10,Drama
8198,4,4,Comedy
8198,2,2,Animation
8199,4,4,Comedy
8199,10,10,Drama
8200,10,10,Drama
8201,10,10,Drama
8202,1,1,Adventure
8202,10,10,Drama
8202,51,51,IMAX
8203,23,23,Horror
8203,16,16,Thriller
8203,14,14,Crime
8203,10,10,Drama
8204,10,10,Drama
8205,9,9,Romance
8205,4,4,Comedy
8206,10,10,Drama
8206,9,9,Romance
8207,49,49,Documentary
8207,4,4,Comedy
8208,49,49,Documentary
8209,13,13,Action
8209,2,2,Animation
8209,37,37,Sci-Fi
8210,10,10,Drama
8211,56,56,War
8211,10,10,Drama
8212,4,4,Comedy
8213,4,4,Comedy
8213,9,9,Romance
8213,23,23,Horror
8214,10,10,Drama
8214,4,4,Comedy
8214,9,9,Romance
8215,3,3,Children
8215,2,2,Animation
8215,51,51,IMAX
8215,6,6,Fantasy
8215,1,1,Adventure
8216,4,4,Comedy
8217,10,10,Drama
8217,16,16,Thriller
8217,14,14,Crime
8218,16,16,Thriller
8218,13,13,Action
8218,37,37,Sci-Fi
8219,63,63,Musical
8219,4,4,Comedy
8219,10,10,Drama
8219,3,3,Children
8220,4,4,Comedy
8220,10,10,Drama
8220,3,3,Children
8221,10,10,Drama
8221,33,33,Mystery
8221,16,16,Thriller
8222,9,9,Romance
8222,4,4,Comedy
8222,2,2,Animation
8223,10,10,Drama
8224,10,10,Drama
8225,9,9,Romance
8225,10,10,Drama
8225,2,2,Animation
8226,37,37,Sci-Fi
8226,2,2,Animation
8226,13,13,Action
8227,63,63,Musical
8227,4,4,Comedy
8228,2,2,Animation
8228,13,13,Action
8229,49,49,Documentary
8230,10,10,Drama
8230,63,63,Musical
8231,1,1,Adventure
8231,6,6,Fantasy
8231,51,51,IMAX
8232,13,13,Action
8232,6,6,Fantasy
8233,4,4,Comedy
8233,10,10,Drama
8234,4,4,Comedy
8234,9,9,Romance
8235,10,10,Drama
8236,10,10,Drama
8236,9,9,Romance
8237,13,13,Action
8237,16,16,Thriller
8237,10,10,Drama
8238,16,16,Thriller
8238,10,10,Drama
8239,14,14,Crime
8239,13,13,Action
8239,10,10,Drama
8240,9,9,Romance
8240,23,23,Horror
8240,4,4,Comedy
8241,10,10,Drama
8241,4,4,Comedy
8242,10,10,Drama
8242,4,4,Comedy
8242,9,9,Romance
8243,1,1,Adventure
8243,63,63,Musical
8243,9,9,Romance
8244,4,4,Comedy
8245,13,13,Action
8245,14,14,Crime
8245,16,16,Thriller
8246,10,10,Drama
8246,13,13,Action
8246,161,161,Western
8247,10,10,Drama
8248,10,10,Drama
8248,16,16,Thriller
8249,9,9,Romance
8249,51,51,IMAX
8249,10,10,Drama
8249,63,63,Musical
8250,10,10,Drama
8250,4,4,Comedy
8251,63,63,Musical
8251,4,4,Comedy
8252,63,63,Musical
8252,1,1,Adventure
8253,10,10,Drama
8254,16,16,Thriller
8254,23,23,Horror
8255,16,16,Thriller
8255,1,1,Adventure
8255,13,13,Action
8256,4,4,Comedy
8257,23,23,Horror
8257,6,6,Fantasy
8257,4,4,Comedy
8258,49,49,Documentary
8259,16,16,Thriller
8259,23,23,Horror
8259,13,13,Action
8260,10,10,Drama
8261,37,37,Sci-Fi
8261,10,10,Drama
8262,10,10,Drama
8263,23,23,Horror
8264,10,10,Drama
8265,14,14,Crime
8265,13,13,Action
8265,10,10,Drama
8266,16,16,Thriller
8267,4,4,Comedy
8267,2,2,Animation
8267,37,37,Sci-Fi
8267,10,10,Drama
8267,6,6,Fantasy
8268,49,49,Documentary
8269,49,49,Documentary
8270,2,2,Animation
8270,13,13,Action
8271,49,49,Documentary
8271,63,63,Musical
8271,4,4,Comedy
8272,49,49,Documentary
8273,23,23,Horror
8274,16,16,Thriller
8274,9,9,Romance
8274,37,37,Sci-Fi
8275,16,16,Thriller
8275,10,10,Drama
8275,14,14,Crime
8276,10,10,Drama
8277,49,49,Documentary
8278,49,49,Documentary
8279,4,4,Comedy
8280,49,49,Documentary
8281,4,4,Comedy
8282,6,6,Fantasy
8282,13,13,Action
8282,51,51,IMAX
8282,23,23,Horror
8283,10,10,Drama
8283,4,4,Comedy
8284,10,10,Drama
8285,13,13,Action
8285,16,16,Thriller
8286,10,10,Drama
8286,23,23,Horror
8287,4,4,Comedy
8287,14,14,Crime
8288,49,49,Documentary
8289,33,33,Mystery
8289,16,16,Thriller
8289,14,14,Crime
8289,10,10,Drama
8290,4,4,Comedy
8290,14,14,Crime
8291,37,37,Sci-Fi
8292,10,10,Drama
8292,6,6,Fantasy
8292,9,9,Romance
8293,51,51,IMAX
8293,16,16,Thriller
8293,14,14,Crime
8293,13,13,Action
8294,49,49,Documentary
8295,9,9,Romance
8295,33,33,Mystery
8295,10,10,Drama
8296,49,49,Documentary
8297,49,49,Documentary
8298,49,49,Documentary
8299,9,9,Romance
8299,10,10,Drama
8300,49,49,Documentary
8301,10,10,Drama
8301,4,4,Comedy
8302,51,51,IMAX
8302,1,1,Adventure
8302,6,6,Fantasy
8303,10,10,Drama
8304,51,51,IMAX
8304,37,37,Sci-Fi
8304,16,16,Thriller
8304,13,13,Action
8304,1,1,Adventure
8305,33,33,Mystery
8305,16,16,Thriller
8305,10,10,Drama
8306,49,49,Documentary
8307,51,51,IMAX
8307,1,1,Adventure
8307,6,6,Fantasy
8307,13,13,Action
8308,1,1,Adventure
8308,4,4,Comedy
8308,2,2,Animation
8309,4,4,Comedy
8310,4,4,Comedy
8310,10,10,Drama
8310,14,14,Crime
8311,16,16,Thriller
8311,10,10,Drama
8312,16,16,Thriller
8312,13,13,Action
8313,10,10,Drama
8313,4,4,Comedy
8313,9,9,Romance
8314,14,14,Crime
8314,10,10,Drama
8315,4,4,Comedy
8315,6,6,Fantasy
8315,16,16,Thriller
8316,10,10,Drama
8317,13,13,Action
8317,1,1,Adventure
8317,9,9,Romance
8318,4,4,Comedy
8318,9,9,Romance
8319,14,14,Crime
8319,16,16,Thriller
8320,14,14,Crime
8320,49,49,Documentary
8321,37,37,Sci-Fi
8321,51,51,IMAX
8321,13,13,Action
8321,1,1,Adventure
8322,1,1,Adventure
8322,10,10,Drama
8322,16,16,Thriller
8323,10,10,Drama
8324,49,49,Documentary
8324,10,10,Drama
8325,49,49,Documentary
8326,6,6,Fantasy
8326,2,2,Animation
8327,13,13,Action
8327,4,4,Comedy
8327,14,14,Crime
8328,13,13,Action
8328,4,4,Comedy
8329,51,51,IMAX
8329,16,16,Thriller
8329,37,37,Sci-Fi
8329,13,13,Action
8330,10,10,Drama
8330,4,4,Comedy
8331,14,14,Crime
8331,1,1,Adventure
8331,10,10,Drama
8332,4,4,Comedy
8333,1,1,Adventure
8333,13,13,Action
8334,16,16,Thriller
8334,14,14,Crime
8335,10,10,Drama
8335,4,4,Comedy
8336,10,10,Drama
8336,33,33,Mystery
8336,16,16,Thriller
8337,10,10,Drama
8338,13,13,Action
8338,1,1,Adventure
8338,37,37,Sci-Fi
8338,51,51,IMAX
8339,10,10,Drama
8339,33,33,Mystery
8340,4,4,Comedy
8341,49,49,Documentary
8342,1,1,Adventure
8342,4,4,Comedy
8343,10,10,Drama
8343,16,16,Thriller
8344,4,4,Comedy
8345,13,13,Action
8345,16,16,Thriller
8345,14,14,Crime
8345,51,51,IMAX
8346,1,1,Adventure
8346,6,6,Fantasy
8346,2,2,Animation
8347,33,33,Mystery
8347,10,10,Drama
8347,9,9,Romance
8348,10,10,Drama
8349,10,10,Drama
8349,4,4,Comedy
8350,10,10,Drama
8351,51,51,IMAX
8351,1,1,Adventure
8351,37,37,Sci-Fi
8351,13,13,Action
8352,33,33,Mystery
8352,16,16,Thriller
8352,14,14,Crime
8353,10,10,Drama
8354,4,4,Comedy
8354,10,10,Drama
8355,10,10,Drama
8356,51,51,IMAX
8356,6,6,Fantasy
8356,37,37,Sci-Fi
8356,13,13,Action
8356,1,1,Adventure
8357,4,4,Comedy
8358,49,49,Documentary
8359,10,10,Drama
8359,14,14,Crime
8360,4,4,Comedy
8360,2,2,Animation
8360,1,1,Adventure
8361,1,1,Adventure
8361,13,13,Action
8361,2,2,Animation
8362,9,9,Romance
8362,4,4,Comedy
8363,51,51,IMAX
8363,37,37,Sci-Fi
8363,1,1,Adventure
8363,13,13,Action
8364,16,16,Thriller
8365,13,13,Action
8365,10,10,Drama
8365,23,23,Horror
8365,51,51,IMAX
8366,13,13,Action
8366,10,10,Drama
8366,37,37,Sci-Fi
8366,51,51,IMAX
8367,10,10,Drama
8368,23,23,Horror
8368,16,16,Thriller
8369,3,3,Children
8369,4,4,Comedy
8369,51,51,IMAX
8369,2,2,Animation
8370,13,13,Action
8370,16,16,Thriller
8370,10,10,Drama
8370,51,51,IMAX
8371,37,37,Sci-Fi
8371,4,4,Comedy
8371,13,13,Action
8372,4,4,Comedy
8372,13,13,Action
8372,14,14,Crime
8373,51,51,IMAX
8373,13,13,Action
8373,161,161,Western
8373,1,1,Adventure
8374,49,49,Documentary
8375,16,16,Thriller
8375,33,33,Mystery
8375,10,10,Drama
8375,14,14,Crime
8376,9,9,Romance
8376,4,4,Comedy
8377,10,10,Drama
8377,4,4,Comedy
8377,9,9,Romance
8378,10,10,Drama
8378,4,4,Comedy
8379,37,37,Sci-Fi
8380,10,10,Drama
8381,13,13,Action
8381,6,6,Fantasy
8381,4,4,Comedy
8382,2,2,Animation
8382,6,6,Fantasy
8382,37,37,Sci-Fi
8382,1,1,Adventure
8382,13,13,Action
8383,4,4,Comedy
8384,23,23,Horror
8384,16,16,Thriller
8385,10,10,Drama
8386,2,2,Animation
8386,3,3,Children
8386,4,4,Comedy
8386,6,6,Fantasy
8386,1,1,Adventure
8387,13,13,Action
8387,1,1,Adventure
8387,6,6,Fantasy
8387,37,37,Sci-Fi
8388,9,9,Romance
8388,10,10,Drama
8388,4,4,Comedy
8389,13,13,Action
8389,16,16,Thriller
8389,14,14,Crime
8389,4,4,Comedy
8390,14,14,Crime
8390,13,13,Action
8391,4,4,Comedy
8392,10,10,Drama
8392,4,4,Comedy
8393,14,14,Crime
8393,4,4,Comedy
8393,13,13,Action
8394,10,10,Drama
8395,4,4,Comedy
8395,10,10,Drama
8396,4,4,Comedy
8397,1,1,Adventure
8397,3,3,Children
8397,6,6,Fantasy
8398,4,4,Comedy
8398,2,2,Animation
8398,3,3,Children
8399,4,4,Comedy
8400,10,10,Drama
8401,13,13,Action
8401,51,51,IMAX
8402,14,14,Crime
8402,4,4,Comedy
8403,4,4,Comedy
8404,4,4,Comedy
8404,13,13,Action
8404,14,14,Crime
8405,16,16,Thriller
8405,37,37,Sci-Fi
8405,51,51,IMAX
8405,13,13,Action
8406,4,4,Comedy
8406,2,2,Animation
8406,1,1,Adventure
8407,49,49,Documentary
8408,9,9,Romance
8408,10,10,Drama
8408,2,2,Animation
8409,10,10,Drama
8410,1,1,Adventure
8410,10,10,Drama
8410,51,51,IMAX
8410,13,13,Action
8411,10,10,Drama
8412,10,10,Drama
8413,4,4,Comedy
8414,9,9,Romance
8414,10,10,Drama
8414,6,6,Fantasy
8415,13,13,Action
8415,2,2,Animation
8415,37,37,Sci-Fi
8416,14,14,Crime
8416,10,10,Drama
8416,16,16,Thriller
8417,16,16,Thriller
8417,23,23,Horror
8418,10,10,Drama
8419,49,49,Documentary
8420,10,10,Drama
8421,63,63,Musical
8421,4,4,Comedy
8422,49,49,Documentary
8423,49,49,Documentary
8424,14,14,Crime
8424,13,13,Action
8425,51,51,IMAX
8425,37,37,Sci-Fi
8425,13,13,Action
8426,9,9,Romance
8426,10,10,Drama
8426,4,4,Comedy
8427,16,16,Thriller
8427,10,10,Drama
8427,33,33,Mystery
8428,16,16,Thriller
8428,10,10,Drama
8429,9,9,Romance
8429,4,4,Comedy
8430,10,10,Drama
8430,13,13,Action
8431,4,4,Comedy
8431,14,14,Crime
8431,13,13,Action
8432,10,10,Drama
8433,4,4,Comedy
8434,56,56,War
8434,13,13,Action
8434,10,10,Drama
8435,1,1,Adventure
8435,10,10,Drama
8436,4,4,Comedy
8436,10,10,Drama
8436,9,9,Romance
8437,4,4,Comedy
8437,10,10,Drama
8437,9,9,Romance
8438,10,10,Drama
8438,6,6,Fantasy
8439,1,1,Adventure
8439,4,4,Comedy
8440,14,14,Crime
8440,10,10,Drama
8440,16,16,Thriller
8441,9,9,Romance
8441,10,10,Drama
8442,49,49,Documentary
8443,2,2,Animation
8443,4,4,Comedy
8443,3,3,Children
8443,6,6,Fantasy
8444,1,1,Adventure
8444,16,16,Thriller
8444,10,10,Drama
8444,51,51,IMAX
8445,13,13,Action
8445,16,16,Thriller
8445,14,14,Crime
8446,10,10,Drama
8446,14,14,Crime
8446,4,4,Comedy
8447,9,9,Romance
8447,4,4,Comedy
8448,10,10,Drama
8448,23,23,Horror
8449,10,10,Drama
8449,16,16,Thriller
8449,14,14,Crime
8450,23,23,Horror
8451,37,37,Sci-Fi
8451,2,2,Animation
8452,10,10,Drama
8453,10,10,Drama
8453,13,13,Action
8453,1,1,Adventure
8454,51,51,IMAX
8454,37,37,Sci-Fi
8454,1,1,Adventure
8454,13,13,Action
8455,14,14,Crime
8455,16,16,Thriller
8455,9,9,Romance
8455,33,33,Mystery
8455,23,23,Horror
8456,2,2,Animation
8457,4,4,Comedy
8457,3,3,Children
8457,2,2,Animation
8458,4,4,Comedy
8459,51,51,IMAX
8459,6,6,Fantasy
8459,1,1,Adventure
8459,13,13,Action
8460,10,10,Drama
8461,4,4,Comedy
8462,10,10,Drama
8463,10,10,Drama
8464,49,49,Documentary
8465,4,4,Comedy
8465,10,10,Drama
8465,9,9,Romance
8466,49,49,Documentary
8467,10,10,Drama
8467,4,4,Comedy
8467,49,49,Documentary
8468,10,10,Drama
8468,16,16,Thriller
8469,10,10,Drama
8469,4,4,Comedy
8470,3,3,Children
8470,56,56,War
8470,10,10,Drama
8471,10,10,Drama
8472,13,13,Action
8472,2,2,Animation
8472,1,1,Adventure
8472,6,6,Fantasy
8472,4,4,Comedy
8473,6,6,Fantasy
8473,2,2,Animation
8473,1,1,Adventure
8473,13,13,Action
8474,37,37,Sci-Fi
8474,51,51,IMAX
8474,1,1,Adventure
8474,13,13,Action
8475,51,51,IMAX
8475,1,1,Adventure
8475,6,6,Fantasy
8476,1,1,Adventure
8476,6,6,Fantasy
8476,13,13,Action
8477,4,4,Comedy
8478,4,4,Comedy
8478,9,9,Romance
8478,13,13,Action
8479,37,37,Sci-Fi
8479,1,1,Adventure
8479,10,10,Drama
8480,9,9,Romance
8480,63,63,Musical
8480,6,6,Fantasy
8480,4,4,Comedy
8480,2,2,Animation
8480,1,1,Adventure
8481,37,37,Sci-Fi
8481,2,2,Animation
8481,13,13,Action
8481,161,161,Western
8482,10,10,Drama
8483,10,10,Drama
8483,14,14,Crime
8483,4,4,Comedy
8484,10,10,Drama
8485,23,23,Horror
8486,10,10,Drama
8486,2,2,Animation
8486,13,13,Action
8487,10,10,Drama
8487,4,4,Comedy
8488,10,10,Drama
8488,14,14,Crime
8489,10,10,Drama
8489,4,4,Comedy
8489,1,1,Adventure
8490,37,37,Sci-Fi
8490,9,9,Romance
8490,10,10,Drama
8491,49,49,Documentary
8492,23,23,Horror
8492,10,10,Drama
8492,4,4,Comedy
8493,16,16,Thriller
8493,56,56,War
8493,13,13,Action
8493,10,10,Drama
8494,13,13,Action
8494,10,10,Drama
8495,9,9,Romance
8495,4,4,Comedy
8495,10,10,Drama
8496,10,10,Drama
8496,4,4,Comedy
8497,10,10,Drama
8497,33,33,Mystery
8497,13,13,Action
8498,4,4,Comedy
8499,49,49,Documentary
8500,10,10,Drama
8500,13,13,Action
8500,37,37,Sci-Fi
8501,9,9,Romance
8501,4,4,Comedy
8502,4,4,Comedy
8502,14,14,Crime
8503,4,4,Comedy
8504,33,33,Mystery
8504,10,10,Drama
8504,9,9,Romance
8505,10,10,Drama
8505,2,2,Animation
8506,49,49,Documentary
8507,16,16,Thriller
8508,4,4,Comedy
8509,23,23,Horror
8509,16,16,Thriller
8510,9,9,Romance
8510,10,10,Drama
8510,23,23,Horror
8511,49,49,Documentary
8512,16,16,Thriller
8513,2,2,Animation
8513,6,6,Fantasy
8513,51,51,IMAX
8513,13,13,Action
8514,10,10,Drama
8515,2,2,Animation
8515,3,3,Children
8516,1,1,Adventure
8516,49,49,Documentary
8517,3,3,Children
8517,2,2,Animation
8517,1,1,Adventure
8517,13,13,Action
8518,4,4,Comedy
8518,13,13,Action
8519,51,51,IMAX
8519,16,16,Thriller
8519,10,10,Drama
8519,13,13,Action
8520,9,9,Romance
8520,1,1,Adventure
8520,51,51,IMAX
8520,37,37,Sci-Fi
8521,10,10,Drama
8522,23,23,Horror
8522,16,16,Thriller
8523,23,23,Horror
8524,4,4,Comedy
8524,10,10,Drama
8524,63,63,Musical
8524,9,9,Romance
8525,4,4,Comedy
8526,10,10,Drama
8527,4,4,Comedy
8528,10,10,Drama
8529,13,13,Action
8529,6,6,Fantasy
8529,37,37,Sci-Fi
8529,51,51,IMAX
8530,10,10,Drama
8530,56,56,War
8531,10,10,Drama
8531,4,4,Comedy
8532,10,10,Drama
8533,33,33,Mystery
8533,16,16,Thriller
8534,6,6,Fantasy
8534,13,13,Action
8534,2,2,Animation
8534,1,1,Adventure
8535,4,4,Comedy
8535,9,9,Romance
8535,10,10,Drama
8536,10,10,Drama
8536,13,13,Action
8536,56,56,War
8537,13,13,Action
8537,1,1,Adventure
8537,2,2,Animation
8537,3,3,Children
8537,4,4,Comedy
8537,6,6,Fantasy
8538,51,51,IMAX
8538,13,13,Action
8538,14,14,Crime
8538,37,37,Sci-Fi
8539,14,14,Crime
8540,13,13,Action
8540,1,1,Adventure
8540,2,2,Animation
8540,14,14,Crime
8540,37,37,Sci-Fi
8541,33,33,Mystery
8541,10,10,Drama
8542,4,4,Comedy
8542,6,6,Fantasy
8542,1,1,Adventure
8543,6,6,Fantasy
8543,13,13,Action
8543,14,14,Crime
8544,10,10,Drama
8545,4,4,Comedy
8546,6,6,Fantasy
8546,37,37,Sci-Fi
8546,10,10,Drama
8547,33,33,Mystery
8547,10,10,Drama
8547,6,6,Fantasy
8548,49,49,Documentary
8548,63,63,Musical
8549,10,10,Drama
8550,16,16,Thriller
8550,10,10,Drama
8550,14,14,Crime
8551,4,4,Comedy
8552,9,9,Romance
8552,4,4,Comedy
8553,9,9,Romance
8553,4,4,Comedy
8554,10,10,Drama
8554,4,4,Comedy
8555,9,9,Romance
8555,4,4,Comedy
8556,37,37,Sci-Fi
8556,51,51,IMAX
8557,4,4,Comedy
8558,13,13,Action
8558,33,33,Mystery
8558,16,16,Thriller
8559,13,13,Action
8559,10,10,Drama
8559,56,56,War
8559,51,51,IMAX
8560,49,49,Documentary
8561,4,4,Comedy
8561,9,9,Romance
8562,16,16,Thriller
8562,4,4,Comedy
8563,1,1,Adventure
8563,2,2,Animation
8563,4,4,Comedy
8564,37,37,Sci-Fi
8564,23,23,Horror
8564,16,16,Thriller
8565,10,10,Drama
8565,14,14,Crime
8565,51,51,IMAX
8565,13,13,Action
8566,4,4,Comedy
8566,9,9,Romance
8566,10,10,Drama
8567,10,10,Drama
8567,14,14,Crime
8567,4,4,Comedy
8568,4,4,Comedy
8569,10,10,Drama
8570,51,51,IMAX
8570,1,1,Adventure
8570,37,37,Sci-Fi
8570,13,13,Action
8571,10,10,Drama
8572,51,51,IMAX
8572,1,1,Adventure
8572,10,10,Drama
8573,4,4,Comedy
8573,49,49,Documentary
8574,4,4,Comedy
8574,14,14,Crime
8574,1,1,Adventure
8575,4,4,Comedy
8575,10,10,Drama
8576,1,1,Adventure
8576,10,10,Drama
8576,23,23,Horror
8577,10,10,Drama
8578,4,4,Comedy
8578,3,3,Children
8578,10,10,Drama
8579,16,16,Thriller
8579,14,14,Crime
8579,13,13,Action
8580,51,51,IMAX
8580,37,37,Sci-Fi
8580,13,13,Action
8581,4,4,Comedy
8581,10,10,Drama
8582,23,23,Horror
8583,16,16,Thriller
8583,10,10,Drama
8584,4,4,Comedy
8584,6,6,Fantasy
8585,1,1,Adventure
8585,2,2,Animation
8585,3,3,Children
8585,4,4,Comedy
8586,10,10,Drama
8586,37,37,Sci-Fi
8586,51,51,IMAX
8587,10,10,Drama
8587,23,23,Horror
8587,33,33,Mystery
8588,49,49,Documentary
8589,4,4,Comedy
8589,9,9,Romance
8590,13,13,Action
8590,3,3,Children
8590,2,2,Animation
8590,63,63,Musical
8590,4,4,Comedy
8591,14,14,Crime
8591,13,13,Action
8591,10,10,Drama
8592,10,10,Drama
8592,16,16,Thriller
8593,10,10,Drama
8594,4,4,Comedy
8594,1,1,Adventure
8594,10,10,Drama
8595,10,10,Drama
8596,4,4,Comedy
8597,49,49,Documentary
8598,37,37,Sci-Fi
8598,49,49,Documentary
8599,10,10,Drama
8600,9,9,Romance
8600,10,10,Drama
8601,13,13,Action
8601,37,37,Sci-Fi
8602,37,37,Sci-Fi
8602,1,1,Adventure
8602,13,13,Action
8603,51,51,IMAX
8603,37,37,Sci-Fi
8603,1,1,Adventure
8603,13,13,Action
8604,16,16,Thriller
8605,4,4,Comedy
8606,16,16,Thriller
8607,4,4,Comedy
8608,10,10,Drama
8609,4,4,Comedy
8610,4,4,Comedy
8610,9,9,Romance
8611,4,4,Comedy
8611,10,10,Drama
8612,13,13,Action
8612,1,1,Adventure
8612,3,3,Children
8612,51,51,IMAX
8613,13,13,Action
8613,4,4,Comedy
8613,23,23,Horror
8614,4,4,Comedy
8614,9,9,Romance
8615,161,161,Western
8615,4,4,Comedy
8616,51,51,IMAX
8616,37,37,Sci-Fi
8616,13,13,Action
8617,16,16,Thriller
8617,1,1,Adventure
8617,13,13,Action
8618,10,10,Drama
8618,4,4,Comedy
8619,10,10,Drama
8620,9,9,Romance
8620,10,10,Drama
8621,23,23,Horror
8621,13,13,Action
8622,3,3,Children
8622,13,13,Action
8622,2,2,Animation
8623,10,10,Drama
8624,10,10,Drama
8625,4,4,Comedy
8626,14,14,Crime
8626,13,13,Action
8626,4,4,Comedy
8627,14,14,Crime
8627,16,16,Thriller
8627,13,13,Action
8628,2,2,Animation
8628,13,13,Action
8628,1,1,Adventure
8629,10,10,Drama
8629,4,4,Comedy
8630,23,23,Horror
8630,33,33,Mystery
8631,10,10,Drama
8632,9,9,Romance
8632,4,4,Comedy
8633,49,49,Documentary
8634,37,37,Sci-Fi
8634,1,1,Adventure
8634,13,13,Action
8635,49,49,Documentary
8636,4,4,Comedy
8636,33,33,Mystery
8636,10,10,Drama
8637,9,9,Romance
8637,4,4,Comedy
8638,1,1,Adventure
8638,2,2,Animation
8638,4,4,Comedy
8639,4,4,Comedy
8640,10,10,Drama
8640,23,23,Horror
8640,16,16,Thriller
8641,10,10,Drama
8642,10,10,Drama
8643,10,10,Drama
8643,16,16,Thriller
8644,4,4,Comedy
8644,10,10,Drama
8644,9,9,Romance
8645,49,49,Documentary
8646,37,37,Sci-Fi
8647,49,49,Documentary
8648,16,16,Thriller
8648,23,23,Horror
8649,10,10,Drama
8649,33,33,Mystery
8650,10,10,Drama
8651,9,9,Romance
8651,10,10,Drama
8651,4,4,Comedy
8652,4,4,Comedy
8653,4,4,Comedy
8654,10,10,Drama
8654,37,37,Sci-Fi
8655,16,16,Thriller
8655,23,23,Horror
8655,13,13,Action
8656,9,9,Romance
8656,4,4,Comedy
8656,10,10,Drama
8657,13,13,Action
8657,1,1,Adventure
8657,37,37,Sci-Fi
8658,13,13,Action
8658,1,1,Adventure
8659,13,13,Action
8659,1,1,Adventure
8660,49,49,Documentary
8661,16,16,Thriller
8662,4,4,Comedy
8662,10,10,Drama
8663,16,16,Thriller
8664,63,63,Musical
8664,10,10,Drama
8665,49,49,Documentary
8666,9,9,Romance
8666,4,4,Comedy
8666,10,10,Drama
8667,4,4,Comedy
8667,23,23,Horror
8667,16,16,Thriller
8668,4,4,Comedy
8668,10,10,Drama
8669,37,37,Sci-Fi
8669,13,13,Action
8669,1,1,Adventure
8670,13,13,Action
8670,1,1,Adventure
8670,4,4,Comedy
8671,37,37,Sci-Fi
8671,10,10,Drama
8672,10,10,Drama
8672,14,14,Crime
8672,13,13,Action
8673,4,4,Comedy
8673,14,14,Crime
8674,4,4,Comedy
8675,16,16,Thriller
8675,23,23,Horror
8676,16,16,Thriller
8676,14,14,Crime
8676,13,13,Action
8677,23,23,Horror
8677,16,16,Thriller
8678,10,10,Drama
8679,37,37,Sci-Fi
8679,16,16,Thriller
8679,10,10,Drama
8679,33,33,Mystery
8680,23,23,Horror
8680,16,16,Thriller
8681,4,4,Comedy
8681,10,10,Drama
8681,9,9,Romance
8682,16,16,Thriller
8683,49,49,Documentary
8684,10,10,Drama
8684,4,4,Comedy
8685,23,23,Horror
8686,16,16,Thriller
8686,14,14,Crime
8686,10,10,Drama
8687,10,10,Drama
8688,4,4,Comedy
8688,2,2,Animation
8689,4,4,Comedy
8690,37,37,Sci-Fi
8690,33,33,Mystery
8690,13,13,Action
8691,49,49,Documentary
8692,9,9,Romance
8692,4,4,Comedy
8693,10,10,Drama
8694,16,16,Thriller
8694,9,9,Romance
8694,10,10,Drama
8695,10,10,Drama
8695,16,16,Thriller
8695,14,14,Crime
8696,1,1,Adventure
8696,2,2,Animation
8696,3,3,Children
8696,4,4,Comedy
8696,6,6,Fantasy
8697,4,4,Comedy
8697,10,10,Drama
8698,49,49,Documentary
8699,13,13,Action
8699,56,56,War
8700,4,4,Comedy
8700,10,10,Drama
8700,23,23,Horror
8701,33,33,Mystery
8701,23,23,Horror
8702,4,4,Comedy
8702,9,9,Romance
8703,23,23,Horror
8703,56,56,War
8704,13,13,Action
8704,6,6,Fantasy
8704,10,10,Drama
8705,4,4,Comedy
8705,13,13,Action
8705,14,14,Crime
8706,14,14,Crime
8706,16,16,Thriller
8706,10,10,Drama
8707,33,33,Mystery
8707,13,13,Action
8707,37,37,Sci-Fi
8707,16,16,Thriller
8708,4,4,Comedy
8708,23,23,Horror
8709,3,3,Children
8709,10,10,Drama
8710,10,10,Drama
8710,9,9,Romance
8711,13,13,Action
8711,16,16,Thriller
8712,13,13,Action
8712,14,14,Crime
8713,10,10,Drama
8714,10,10,Drama
8715,56,56,War
8715,13,13,Action
8715,10,10,Drama
8716,161,161,Western
8716,10,10,Drama
8717,4,4,Comedy
8718,9,9,Romance
8718,4,4,Comedy
8719,23,23,Horror
8720,14,14,Crime
8720,16,16,Thriller
8720,10,10,Drama
8721,2,2,Animation
8721,13,13,Action
8721,4,4,Comedy
8722,23,23,Horror
8723,2,2,Animation
8723,1,1,Adventure
8723,9,9,Romance
8724,37,37,Sci-Fi
8724,10,10,Drama
8724,14,14,Crime
8724,16,16,Thriller
8725,16,16,Thriller
8725,37,37,Sci-Fi
8725,10,10,Drama
8726,4,4,Comedy
8726,2,2,Animation
8727,6,6,Fantasy
8727,2,2,Animation
8728,6,6,Fantasy
8728,3,3,Children
8728,2,2,Animation
8728,13,13,Action
8728,37,37,Sci-Fi
8729,10,10,Drama
8729,14,14,Crime
8730,10,10,Drama
8731,10,10,Drama
8732,10,10,Drama
8732,16,16,Thriller
